text,joy,trust,fear,surprise,sadness,disgust,anger,anticipation
"@worksfess Ngefanboy 🫠 atau denger musik, nonton, sesekali jalan2, makan minum sepuasnya hahahaa https://t.co/FM19q5iCok",1,1,0,0,0,0,0,0
@goodl_uck Sesekali aja sih..aku membatasi minuman manis wkkwwk🤣😂🤣,1,0,0,0,0,0,0,0
"Sesekali saya juga melihat mereka makan bakso yang adalah makanan favorit saya. Atau makan gorengan dan kletikan yang menggoda. Tapi aku yo ora njuk kepengen mbatal Q Pak/Bu DPR.

Semua kembali ke niat, jangan ngadi2 deehh DPR 🥱.",1,0,0,0,0,0,0,1
"@haelovelychan beliin kucing aku makan enak awowkaowk, sesekali kalo dpet uang pengen beliin dia makanan enak 🐈🐈🐈",1,1,0,0,0,0,0,0
"🧕🏼Wes pokoknya gak boleh dibiasain jajan tiap hari gitu. Ntar kalo dia doyan jajan, kita sendiri yang repot. Kalo pas puasa, sesekali kita makan diluar/jalan jalan beli takjil gitu gapapa. Pokoknya gak tiap hari

🙃🙃🙃",0,0,0,0,0,0,0,1
"@dwlrsw @tanyakanrl alhamdulillah skrg udh umur 4 taun udh bisa makan tnpa HP, sesekali masih ku kasih kalau lagi ada acra keluarga dia suka cranky, kasih HP baru mau anteng, btw aku udh hapal banyak lagu² cocomelon lho kak, are you? 😄",1,1,0,0,0,0,0,0
Untung ga suka manisss 😭aku anti maniss sih kalau makan manis ya sesekali itu pun cuma eskrim doang sisanya aduh bisaa merem melek makannya https://t.co/6EkidTnlxh,0,0,0,0,0,1,0,0
"@Rchivenj Bismillah mau ini kak buat aku, ibu, dan ayah. Pengen banget sesekali beliin ortu aku makanan yg cukup mewah🥺 https://t.co/T7698KBW6b",1,1,0,0,0,0,0,1
Nanti berat badan lu nambahhh doy. Jangan sesekali makan gorengan di indo. Nagih😭 https://t.co/AejJfMRqwB,0,0,0,0,0,1,0,0
"@tanyakanrl Ini tuh enak, cuma menurutku kaya asin micin banget. After tastenya setelah beberapa saat juga masih kerasa 😂 buat sesekali oke, tapi buat yang lebih sering makan kayanya 1/2 bumbunya lebih oke",1,0,0,0,0,0,0,1
"@yulLyuliL Wkwkwkw iya bener, meski ga suka bgt tp klo makan ya sesekali. Tp klo beli tu jrg pake bgt ada bakwan 🤣",1,0,0,0,0,0,0,0
"RT @GrabID: Buat kamu yg frugal living tapi tetep mau sesekali bukber di restoran, bisa banget:

✨Beli Voucher Dine-In GrabFood aja!✨

Kamu…",1,1,0,0,0,0,0,1
"Mentai cream pasta, sesekali nyobain makan di resto customer 😂 https://t.co/oXAn9ku7qo",1,0,0,0,0,0,0,0
"⚠️minumnya sesekali aja ya bro⚠️
Beli merk itu karena lebih murah dibanding merk lain. Demi BAB gw lancar yeee jadinya gw minum itu.",0,1,0,0,0,0,0,0
"@Askrlfess Menurutku nolak gapapa, tapi sesekali sih diterima aja.. kalau km ga enak, nanti lain kali kamu yg surprise dia makanan atau barang apa kek yg berguna buat dia, supaya dia pun merasa dihargai hasil usahanya buat kamu nder😊",1,1,0,0,0,0,0,0
"@kochengfs namanya bocil krn dulu paling kecil antara semua kitten ku wkwkw. aku sesekali ngasi tulang ayam biar giginya kuat, dia nya hobi bawa tuh tulang keatas keset kaki terus baru makan deh, gangerti karna apa🥲 https://t.co/Ucd6HMqVj5",1,1,0,0,0,0,0,0
"ㅤ
ㅤ
————————;ㅤRUNFOODㅤhttps://t.co/QvKpYGm7oR.ᐟ

Untuk @KUN0ICHI44 

🍱: es krim, kue pukis, risol mayo, lemper
📝: sesekali harus coba makanan indo. Semoga suka.
ㅤ
ㅤ https://t.co/gv7Z6hQbUU",1,0,0,0,0,0,0,0
"RT @4STROLABOS: ㅤ
ㅤ
————————;ㅤRUNFOODㅤhttps://t.co/QvKpYGm7oR.ᐟ

Untuk @KUN0ICHI44 

🍱: es krim, kue pukis, risol mayo, lemper
📝: sesekali…",0,0,0,0,0,0,0,1
"@AkeemSharyzal Tapi normal lah kan susu banyak tu untuk 1 balang air camtu ? Kalau letak 2 tin je, korang complaint tawar pulak ? 😅

Tapi tetaplah air manis ni sesekali minum okay je. Jangan lah bedal hari2 ❤️",1,0,0,0,0,0,0,0
@PJM_INA pengen juga sesekali minum bubur 😅  go go goo!! https://t.co/en3A6zQNGU,1,0,0,0,0,0,0,0
"2 stray cat yang masuk rumah, minta makan dan tidur. Nyenyak bener boboknya. Kok gak diusir? Biar ajalah, sesekali mereka merasakan tidur nyaman kayak kucing rumahan. Sehat"" ya mpus  🐈 https://t.co/ehHQDu5I9F",1,1,0,0,0,0,0,0
"Update hari ke-4: sesekali masih minta tapi ga sampe nangis. Alhamdulillah lancar 😙. Tp hari ini udh 2 kali dia muntah ga tau knp, apakah efek ga minum asi 🥲 sehat2 ya mas https://t.co/voPDqTtcSF",1,1,0,0,0,0,0,0
"@corejms Mam mie biar panjang umur, pancake, waffles, cake dan makanan berkalori tinggi lainnya tp gapapa sesekali yg penting happyyyyy 🥰 Are you feeling better thoughhh",1,1,0,0,0,0,0,0
"Rasanya tuh nikmat kali kalo udah dapat ijin dari abang😁 
Padahal sederhana, tapi karna aku ga boleh sering2 makan mie instan jadi paling nikmat kalo sesekali 😁😁 https://t.co/pbAes3FJVY",1,1,0,0,0,0,0,0
"Sesekalinya sahur beli Kaleyo, pesan jam 3 baru nyampe jam 4.15. Makan ngebut sampe mau keselek. Enggak lagi deh 🤣🤣🤣",1,0,0,0,0,0,0,0
"💌 [WEVERSE REPLY] 230409

🌙: Harua-kun🍓 suka ga?

🐰: Wahh!!!!
Penting juga untuk minum yang manis sesekali ya😊
Aku jadi mau minum juga~ 🥹🥤

 
@andTEAMofficial 
@andTEAM_members https://t.co/dIfB2fI9N0",1,1,0,1,0,0,0,1
"Fess setelah 2 bulan nerapin pola hidup sehat, sekarang jadi gk berselera sama makanan/minuman yg gk sehat. Meskipun sesekali itu gpp, tapi liatnya aja udah gk tertarik. Ada yg sama kaya aku gak? 🥹 https://t.co/jNh5eSbREz",1,1,0,0,0,0,0,0
"pelajaran: kalo kalian udah stop makan mie lebih dari sebulan, mending dilanjut. jangan sesekali makan mie, soalnya gabisa berenti lagi 🤐 https://t.co/t6redOqBad",0,0,0,0,0,0,0,1
@veroaktivis @islah_bahrawi Coba ibu pergi ke rumah makan padang... Bilang sesekali jual makanan warteg😀,1,0,0,0,0,0,0,0
"Hampir tiap hari orangtua sendiri makan nasi putih dgn porsi berlebih+kecap. Skrg tiap buka puasa selalu makan yg gula tinggi kayak es buah, sirup dan gorengan juga. 
Semuanya diawali dgn ""Gak apa apa.. cuma sesekali ini.""😊👍 https://t.co/FvJ3B0UnQ9",1,1,0,0,0,0,0,1
"@Stev3n_Peg3l Lagi ngambek sama suami nya.
Istri : pak cari takjil dan makan di luar yuk
Suami : syg uang nya bu
Istri : sesekali loh pak
Suami : nah itu ada yg gratis bu, yuk samperin
Istri : 🫨🫨",0,0,0,0,0,0,0,1
"I feel you 🤭
Nggak papa sesekali nyobain makanan baru, asal nggak kebablasan jajannya. Aku pun sering digituin tapi ya udah, cuekin. Toh beli pakek uang sendiri dan nggak tiap hari. https://t.co/9Tznx29ufi",1,1,0,0,0,0,0,0
"@tanyarlfes Aku ga prnah beli goreng2ngan krn emg gampang batuk tp kalo es sesekali, dan aku tau mana es yg bikin batuk mana yg enggak, krn tiap minum es beli itu, kalo tenggorokan ada perasaaan ga enak jd aku ga lanjut minum 😂",1,0,0,0,0,0,0,1
"1. Jangan makan terlalu banyak, tapi jangan terlalu sedikit juga.. PAS AJA👌🏻

Usahain supaya makan makanan yang bergizi ya.. tapi kalo mau mie instan sesekali boleh lah biar puasa Lo sedikit ada tantangan",1,0,0,0,0,0,0,0
"@tanyakanrl kalau kalori ga pernah ada ya nanti kita mati nder 😅 lagipula kelebihan kalori sesekali ga bakal bikin gendut kok, bahkan dulu pas aku program nurunin bb masih beberapa kali makan nasi padang 😀",1,1,0,0,0,0,0,0
"@tanyakanrl gpp si nder hemat, tp idup skali aja, sesekali kasi reward buat diri sndiri kek makanan , masa msti dithan jg😭😭nyesel ntar lu",0,0,0,0,1,0,0,0
"@eieijustin wkwk sesekali aku minum sih kalo lagi kangen, dia sugar free, cuma ada sensasi soda dan buah2an aja🤣",1,1,0,0,0,0,0,0
Seronok ye sesekali bangun untuk makan sahur je bukan untuk prepare sahur bagi org makan 😂 Thanks hubby 😘,1,1,0,0,0,0,0,0
"soalan makanan, pangek ikan air tawar itu hari ini yg rekomended salah satunya RM. Rahmi d sekitaran batagak... cobalah sesekali bila melintas d jln raya padang-kiktenggi... 😁",1,1,0,0,0,0,0,0
"@bluessalvia sekalian sesekali cium minyak kayuputih atau minum air hangat, biar cepet membaik hidung nya supaya gak merembet kemana mana. With my pleasure 🤍🤍",1,1,0,0,0,0,0,0
"@FYIndonesians Air putih pake es batu bagi saya enak banget. 😋🤤

Tapi yang Dateng ke rumah emang suka bawa Hampers dari minuman sampai makanan manis.

Sesekali gpp jangan keseringan.",1,1,0,0,0,0,0,0
"Sbnernya ga baik minum minuman lucu2, tpi kalo sesekali gapapaa🤏🏻 https://t.co/n9fRmqgxje",1,0,0,0,0,0,0,0
"@tanyarlfes kalo udh tidur, jangan lupa makan wkwk. isi perut kamu sama makanan-makanan kesukaan kamu. sesekali makan jajanan ga sehat gapapa, kalo kata suhaylah: ""jangan mau diatur-atur"" wkwkwk (sedikit ngawur😭🙏🏻)",1,1,0,0,0,0,0,0
"@endwithz Masa gi conference kat sana, colleagues selalu pesan jangan sesekali minum air kosong diorg. Beli air botol, masak, buh balik dlm botol. Ada yg x dgr nasihat terus dpt diarrhea 🤣",1,0,0,0,0,1,0,0
@egg_silk Biasanya juga cuma di roti... Sesekali di makanan😂,1,0,0,0,0,0,0,0
"@iambenfirdaus bang kalau nak buang jangan sesekali bertanya, buang je. kalau bertanya nak buang ke tak sampai bebila tak siap nya kahkahkahkah. paling paling kena bising dengan makan lauk masak sendiri je😂",1,0,0,0,0,0,0,0
"Gak papa kok kita sesekali konsumsi minuman kemasan dengan pemanis buatan, tapi dengan cara kita tau batasan nya dan kalau kita ragu, sebaiknya tidak usah di komsumsi.
Oke sekian, stay healthy teman temanku 🤗",1,1,0,0,0,0,0,0
@Herri32407314 @Miduk17 @Miduk17  ini cari makan mmg ngefitnah..sesekali jualan lobang pantat mungkin..gayanya ngelambay soalnya🤣🤣,1,0,0,0,0,1,0,0
@fabianzaki1 Sesekali boleh laaaah. Di Jakarta biasanya makanan sehari-hari kok 😆,1,1,0,0,0,0,0,0
sesekali perlu bersyukur punya orang terdekat yang doyan makan☺️👍 https://t.co/z7G4Z52O7o,1,1,0,0,0,0,0,0
"@sigitwid Sesekali naik bus, biar tau mahalnya rumah makan bus. biar ditutup semua...😂😂😂",1,0,0,0,0,0,0,0
"Beli makanan online emg cocoknya buat sesekali aja ya, kalo bener-bener males.

Soalnya harga dari males itu mahal😂 https://t.co/Dvd0nvpXRt",1,0,0,0,0,0,0,0
"@broalters Iya sih, tapi di situ surga makanan anak rantau 🤤🤤 lumayan kok. Coba gih sesekali",1,1,0,0,0,0,0,0
"RT @DoktorSamhan: ✅ Jangan sesekali memakaikan anak anda dengan pakaian yang terlalu tebal atau ketat

✅ Berikan anak anda minum air putih…",0,1,0,0,0,0,0,0
"@tanyakanrl selalu kasih pacarmu waktu dan perhatian nder hehe gausah gengsi kalau udah jadian 👍 terusss sesekali beliin gift, sekedar minuman kaleng kalau kalian ketemu juga gapapa kokk",1,1,0,0,0,0,0,1
Yuk sediain air bersih di ember/baskom di teras rumah kita. Agar kucing2 liar bisa minum dan ngga dehidrasi. Sesekali kasih wet food boleh lho😀👍 https://t.co/mERZhdps4g,1,1,0,0,0,0,0,0
@berusahatobat22 @kochengfs Iyah baru satu bulan 😭 makan jg belom sesekali aja dia nimbrung makan wetfood selebihnya minum susu doang,0,0,0,0,1,0,0,0
"@_tenderrain @tanyarlfes Jangan yg susu kalengan, ato pilih yg cocok. minum sesekali aja jangan terlalu sering. 

Tapi bagus sih kalau beser biasanya langsing orgnya ? 😆💯",1,1,0,0,0,0,0,0
"@kisahlawas ⠀⠀
Sesulit itu, ‘kah? Wah, padahal saya ingin mencoba, ya sesekali bereksperimen minuman, hahaha. 😁
⠀⠀⠀⠀",1,0,0,0,0,0,0,0
"@y4iman Sesekali boleh ah nak suruh kau decide, kalau dah selalu, baik makan asing asing jela😂",1,1,0,0,0,0,0,0
"2 hari ini tiap malem mimpiin temen sekolah &amp; kuliah 🤔

Mana mimpinya lagi ada festival terus temen² yang aku kenal pada buka stand barang unik &amp; makanan gitu 🥺

Aku juga dapet bagian jualan makanan tapi sesekali melipir jalan2 🥺",1,1,0,0,0,0,0,1
"yeri seulgi joy masih rajin update ig, wendy pun jg sesekali live.

irene setidaknya update bbl, walaupun template nanyain udah makan, lagi ngapain, met bobo, update bulan, dah lah yg penting irene muncul 😭😭😭",1,1,0,0,0,0,0,0
"Kalo kasusnya kopi, padahal gak selalu w nolak minum kopi sih😂 sesekali w minum kalo bosen aja sama yang manis. Itupun tetep harus banyakan creme sama susunya ketimbang kopi. Tapi dia tadi nawarinnya amerikano🤣",1,0,0,0,0,0,0,0
@Aybaekxing makanan haram bgt ini buatku kak😭 tapi sesekalimah gapapa yaaa🤣,1,0,0,0,0,1,0,0
"@dbdiduk Asli ni orang humble banget dah, kemarin sempet makan di rumah makan beliau masih mau mondar-mandir ngecekin meja buat orang yang belom dapet tempat 🥲 sesekali juga nyamper ke mejaku sambat krn tempatnya rame 🤣",1,1,0,0,0,0,0,0
@AIM393284865068 @Relawananies Partai pemenang pemilu Drun… gak mungkin dipilih rakyat Indonesia kalau menganut paham komunisme. Kalo punya duit sesekali buat beli kuota internet jg buat makan doang…spy bisa baca2 dikit 😂😂🤪🤪🙈🙈 https://t.co/PM3qCZu4vL,1,0,0,0,0,0,0,0
"@moopeul fighting byeoll!! sesekali istirahat yaa, banyak minum air putih juga. take care 💗 https://t.co/KYGKSYzZpS",1,1,0,0,0,0,0,1
"sebelah gw suster tdr pules amaat sampe berat pundak gw, diangkot, tp gpp mengingat pekerj, nya🤣🤣,sempet masak gak ya?? Macet, hujan deres, dahal lg pengen masak ikan dori grg tepung+kentang grg+saos mayonnes manjain diri sesekali dgn makanan mevvah🤤",1,1,0,0,0,0,0,1
"Malming? Sesekali minum teh telor lah, masa minum boba mulu😚 https://t.co/tOXXPDiBVP",1,0,0,0,0,0,0,0
"Setuju 😎 tipikal sinet indo kalau sarapannya orang kaya itu roti sama susu, minuman orang kaya orange juice 😂 coba sesekali nasi uduk 😂 https://t.co/RkGImHwAvq",1,0,0,0,0,0,0,0
"@tanyakanrl - kompres pake air anget, masukin ke botol 
- pake celana yang agak longgar
- sesekali minum air putih 

semoga nyerinya cepet hilang ya 🫶🏻",1,1,0,0,0,0,0,0
"@undipmenfess Bukit dipo, makan semangka setengah buah, aki sesekali kayak gitu, enak nder 🤣",1,0,0,0,0,0,0,0
"Dada rasa sempit. Sesekali tu rasa mcm tercekik, tp tak makan, tak minum. Struggle juga nk control ni. Esok nk p klinik atau keje? Dah seminggu tak keje 👉🏻👈🏻
 🎗️",0,0,1,0,1,0,0,0
"4️⃣ 🍔 Penyuka Makanan Cepat Saji: Meskipun dia adalah atlet profesional, de Gea tidak keberatan menikmati makanan cepat saji sesekali. Dia terkenal pernah memesan 60 buah burger untuk timnya setelah pertandingan. 🍟",1,1,0,1,0,0,0,0
"Demi apapun aku berjanji tidak akan makan makanan pedas lagi 😠✋

*Tapi sesekali bolehlah ya",0,0,0,0,0,0,1,0
"@luqmanxsensei Aku ada kucing tapi tak mampu do nak beli makanan mahal...bila sesekali beli, nampaklah diorang lagi suka makanan mahal 😂",1,0,0,0,0,0,0,0
Gue yang bayarin. Ketemunya cuma di ICE BSD. 🫠 coba sesekali dinner di restoran bintang 5 gitu lahhh https://t.co/Raxjuidx88,1,1,0,0,0,0,0,0
"@Donatmadumanis @tanyarlfes Gua orang sunda, dailynya kita lebih sering makan lalapan. Jajanan kayak seblak begitu cuma sesekali aja 😭",0,0,0,0,1,0,0,0
"3 Benda Basic! Jangan sesekali langgar pantang, okay! 🚨

Jadi, ada sesiapa nak buat video untuk social media restoran atau kedai makan korang tak? 😱

DM saya sekarang untuk FREE CONSULTATION. 💁‍♂️ https://t.co/qIUmopB9iY",1,0,0,1,0,0,0,1
"RT @si_rhys: 3 Benda Basic! Jangan sesekali langgar pantang, okay! 🚨

Jadi, ada sesiapa nak buat video untuk social media restoran atau ked…",0,0,0,0,0,0,0,1
"@_heavenlyforest Iyaa 🤩🤩
Mana air zamzam nya tuh seger bgt!! Cape habis tawaf sama sai terus minum air zamzam, behhh nikmat Tuhan mana lagi yang engkau dustakan 😫😫 

Banyak berdoa sama bingung si 😭😭😭
Tapi sesekali inget lah sama dosa wkwk",1,1,0,1,0,0,0,1
"kmrn gara"" nonton GoSe member svt makan ramyeon 
Kmrn malamnya ku makan indomie kuah + telur asin dan malam ini aku mkn bihun kuah 

btw ku ga mkn makanan instan terus-terus an cuma sesekali kalau lagi pengen 👍",1,0,0,0,0,0,0,0
"Ahhh masih lembek pak kalo masih naik bis itu mah.
Saya aja dari NTT ke Jogja dengan berenang di laut lepas, sesekali ketemu paus trus diajak makan malem😌
Setronkkk bgt kan pak🙂 https://t.co/D3IwBLZ9VE",1,0,0,0,0,0,0,1
"@akularonn Mbak aku juga ngekoss kita sama kokk, tp gpp sesekali nyenengin dirii buat makan/minum yang kita sukaaa hihi. Have a nice day mbak, jangan lupa minum RV frappe lagi yakkkk biar happyy💚💚",1,1,0,0,0,0,0,1
"@macbig99 Feelnya B aja, karena aku cuma duduk, minum sprite, dengerin live musik, request lagu, sama makan kentang goreng (not alcoholic person)

Sesekali turun klo pas lagunya enak aja, semalem ada lagu levitating mbak DL lho

Sisanya jadi helper 😄",1,1,0,0,0,0,0,0
"Jawaban serius gua sih, gua pengen bgt tinggal di luar pulau jawa. Nanem pohon mawar dan herbal lainnya. Jual makanan open po sambil sesekali nge-sidejob kerjaan di jkt 😞 https://t.co/pbHE8vxyhF",0,0,0,0,0,0,0,1
"@NOTAEISLAND_ Aminnn paling kerasssssss🥹 tp tenang lunar, bunay tahan banting kok/?

Lebih suka kopi sih kl bunay tp teh juga bunay sesekali minum apalagi kl sedang tidak enak badan hehe//",1,1,0,0,0,0,0,0
"RT @Selena_Lauraaa: Rumpu rampe enak terus niih...bikin nagih Pak Erick Thohir.
Ya sesekali makan sayuran donk jgn hny goreng2an mulu😁
Yg b…",1,1,0,0,0,0,0,0
"@imnahceah /makan makanan yang disuapin iyon/

Nyam~! Hehehe enak❤️

/anggukin kepala denger iyon, sesekali sambil minum/",1,1,0,0,0,0,0,0
"Just stop taking extra sugar… ur body don’t need those sugar bruh 😔😔
Sesekali untuk rekreasi sih gak masalah ya, cuman ada bgt yg tiap hari minum teh manis, kayak kudu bgt kalo ngga mungkin sakaw kali ye 😭 https://t.co/dRlCpmOJz5",0,0,0,0,1,0,0,0
Good afteroon! Boleh tau comfort food kalian apa? Mau coba sesekali masakin buat kalian sambil bereksperimen di dapur biar bisa menciptakan makanan yang beda dari yang lain alias apa cuma aku 🥺 https://t.co/q5JhrEQ8gQ,1,1,0,0,0,0,0,1
"@tanyarlfes Mohon para suami, ini ditiru 🙏🏼
Karena sesungguhnya jajan para istri tuh gak jauh-jauh dari yang keperluannya buat rumah lagi rumah lagi, sesekali makanan, selfcare pribadi malah mikir-mikir.",0,0,0,0,0,0,0,1
@prettylupins @Cikgu_Anep nasib baik la sya ada akal lgi...x pernah sesekali nak ludah makanan customer sbb kami cari rezeki bukan cari bala 😕 klau ada yg complain pun kami akan take note utk improve next time ❤️,0,1,0,0,0,0,0,0
"tour de cibinong - mills - cibinong, 80KM ++ totalnya, berhenti di indomaret minum susu pas arah baliiik, lelah coooi 😂😂😂 tp gpp kalo sesekali, anggap aja touring https://t.co/eEcXtBI4dD",1,0,0,0,0,0,0,0
"@diethingy Minum sesekali, tapi seringnya bikin sendiri🫶",1,1,0,0,0,0,0,0
"Bosen posting restoran mahal Mulu
Sesekali posting makan Indonesia/warteg (makan rumahan)🥰 https://t.co/J1F7GGQJJy",1,1,0,0,0,0,0,0
@diethingy Coba makan di kalori maintenance dulu nder. Makan burger kesukaanmu itu 👍🏻 sesekali gapapa kok. Aku juga lagi maintenance karena stuck. Ini dah mulai turun lagi,1,1,0,0,0,0,0,0
"@tanyakanrl Untuk aku yang suka jalan kaki dan sering bolak-balik rumah-pasar dengan jarak lebih dari 2km itu nggak jauh, cuma ya tergantung fisik kamu &amp; kalo kamu mau jalan kaki jangan lupa bawa air minum dan sesekali istirahat di jalan👍🏻",1,1,0,0,0,0,0,1
"@democrazymedia Semenjak makan duren di Medan.. dia mulai menikmati betapa enaknya durian dari di belah hingga di santap, sesekali di jilat sisa sisa di jemari..  mungkin itu bikin ketagihan 🤣",1,1,0,0,0,0,0,0
@sofearozaidi_ Begini lah kehidupan sesorang non coffee tp nak jgk sesekali minum coffee walau slightly je tetap kdg rasa high 🤣.I syak I tak okay dgn beans zus. You punya barista tersalah buat sb tgk air you lain,1,0,0,0,0,0,0,0
Pas awal ngegym aku berhasil ga minum manis SAMA SEKALI sebulanan wkwk tapi ya abis itu sesekali balik lagi jajan kopi susu 😭 https://t.co/6HMBtgQcIl,1,0,0,0,0,0,0,0
"@kuaciyy ahhh baru tauu oke deh bebii, paling sesekali aja aku minum kopi juga
tapi tar di jogja ayo kita ngopi cobain🥹🥹",1,1,0,0,0,0,0,1
"@oooctaviano Sesekali makan gapapa, soalnya makanan manis itu pembangkit mood 💯💯",1,1,0,0,0,0,0,0
@lovingsleepmuch @tanyarlfes Sesekali ke bengkong kk😁 gk bingung cari makanan kalo malam..,1,1,0,0,0,0,0,0
boleh ya sesekali minum minuman yang mengandung gula🥺 udah kangen kopi kenangan gula aren nih,1,1,0,0,0,0,0,0
@MangDjanaBdg @gibran_tweet sesekali minum air aki mas...biar sehat..🤣🤣🤣🤣,1,0,0,0,0,0,0,0
"1 - Memang tak mampu makan kat restoran. Anggur &amp; Cornetto tu makanan mewah dah. Sesekali kalau dapat kira untung.
2 - Smart phone hanya wujud dalam kamus hidup selepas tahun 2001 🤣 https://t.co/c6Ie7ighPB",1,0,0,0,0,0,0,0
"hidup ngga mulu soal ngewe 
sesekali makan indomie 🤪 https://t.co/TSHwIPLlE1",1,0,0,0,0,0,0,0
"@Surya46341948 Biasa buat teman minum tuak katanya 🤣.
Ntah kayak apa daging nya, belum pernah dan gk tertarik coba.
Btw, gk selalu di makan, sesekali aja, dan tiap pagi selalu banyak biawak berjemur di pagar, di biarin aja.",1,0,0,0,0,0,0,0
"Orang bs belanja sana sini bermerek, makan di restoran fancy atau apapun ga masalah katanya, boleh sesekali buat nyenengin diri sendiri tpi gabole terlalu sering. Duit lebih dipake invest aja katanya. Masa depan gaada yg tau😞",0,0,0,0,1,0,0,0
